Item_ID;UNIT;repeated;New_Cycle;Block;Block_Seq;Grade;Subject;Cycle;Secured_Status;Scaling_Status;Content_Domain;Topic_Area;Topic;Biology_Applying;Biology_Knowing;Biology_Reasoning;Chemistry_Applying;Chemistry_Knowing;Chemistry_Reasoning;Earth_Applying;Earth_Knowing;Earth_Reasoning;Physics_Applying;Physics_Knowing;Physics_Reasoning;Topic;Performance_Objective;Cognitive_Domain;Item_Type;Options;Key;Maximum_Points;Label;derived;a;b;c
S072443;;0;1;S08;05;8;S;7;Secured;Yes;Biology;Life_Cycles_Reproduction_and_Heredity;;0;1;0;0;0;0;0;0;0;0;0;0;2B;;Knowing;MC;4;B;1;Human_DNA_;0;0.860391034;-1.058113375;0.064664442
S072451;;0;1;S014;05;8;S;7;Secured;Yes;Biology;Diversity_Adaptation_and_Natural_Selection;;0;0;1;0;0;0;0;0;0;0;0;0;2A;;Reasoning;CR;–;–;1;Oldest_fossils;0;0.879914783;0.035153849;0.01486429
S072460;;0;1;S012;02;8;S;7;Secured;Yes;Biology;Ecosystems;;1;0;0;0;0;0;0;0;0;0;0;0;5B;;Applying;MC;4;A;1;Human_activity_that_can_cause_algal_blooms;0;0.642106104;0.41701873;0.37212702
S072462;;0;1;S08;04;8;S;7;Secured;Yes;Biology;Ecosystems;;1;0;0;0;0;0;0;0;0;0;0;0;1B;;Applying;MC;4;C;1;Largest_transfer_of_energy_in_energy_pyramid;0;0.614096906;1.480354875;0.307990654
S072721;;0;1;S02;15;8;S;7;Restricted_Use;Yes;Earth_Science;Earth_s_Processes_Cycles_and_History;;0;0;0;0;0;0;0;0;1;0;0;0;3D;;Reasoning;MC;4;A;1;Evidence_of_global_warming;0;1.945968257;-0.30108734;0.255500815
S072900A;S072900;0;1;S02;05A;8;S;7;Restricted_Use;Yes;Biology;Characteristics_and_Life_Processes_of_Organisms;;1;0;0;0;0;0;0;0;0;0;0;0;1B;;Applying;CR;–;–;1;Classify_animals_based_on_a_single_characteristic;0;1.246154213;0.221944132;0.003880066
S072900B;S072900;0;1;S02;05B;8;S;7;Restricted_Use;Yes;Biology;Characteristics_and_Life_Processes_of_Organisms;;0;0;1;0;0;0;0;0;0;0;0;0;1B;;Reasoning;CR;–;–;1;Identify_the_characteristic_used_to_classify_animals;0;0.949199633;0.167109816;0.04406684
S072901;;0;1;S012;05;8;S;7;Secured;Yes;Biology;Diversity_Adaptation_and_Natural_Selection;;0;0;1;0;0;0;0;0;0;0;0;0;2B;;Reasoning;MC;4;B;1;Snakes_sharing_physical_and_behavioral_traits;0;0.542513884;-0.313940218;0.014349056
S072902;;0;1;S02;03;8;S;7;Restricted_Use;Yes;Biology;Ecosystems;;0;0;1;0;0;0;0;0;0;0;0;0;2B;;Reasoning;CR;–;–;1;Increase_green_space_as_carbon_dioxide_increases;0;1.122543584;0.485466352;0.174775447
S072905A;S072905;0;1;S014;02A;8;S;7;Secured;No;Biology;Human_Health;;0;1;0;0;0;0;0;0;0;0;0;0;2A;;Knowing;MC;6;B;1;Risk_factors_for_disease:_salt;0;0.625427784;-2.098036654;0.045492878
S072905B;;0;;S014;02B;8;S;7;Secured;No;Biology;Human_Health;;0;1;0;0;0;0;0;0;0;0;0;0;2A;;Knowing;MC;6;E;1;Risk_factors_for_disease:_sunscreen;0;1.23878619;-2.431988304;0.02358528
S072921;;0;1;S04;09;8;S;7;Secured;Yes;Chemistry;Properties_of_Matter;;0;0;0;1;0;0;0;0;0;0;0;0;4C;;Applying;CR;–;–;1;Combining_Solution_2_and_Solution_3;0;1.203776434;2.413531844;0.002968828
